,SpeciesLong,SpeciesShort,Habitat,Taxon,Abundance,Assimilation_eff,LF_dist,LF_dist1,LF_dist2,LWR_a,LWR_b,VBG_K,VBG_LOO,VBG_t0,Mat_age,Tmax,M_type,M_const,Sex_rat,Swim_velo
651,Sphoeroides_pachygaster,sp651,"Oceanic, Benthic, SoftBottom, Sand, Mud, HardBottom, Rocky",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
652,Sphyraena_barracuda,sp652,"Oceanic, Epipelagic, Estuaries, Mangroves, Solitary, Pelagic, SeaGrassBeds, CoralReefs",,10,0.8,constant,0,10,NA,2.866666667,0.15775,147.91,-0.71,NA,18.4,constant,0,0.5,15.85
653,Sphyraena_borealis,sp653,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
654,Sphyrna_lewini,sp654,"Oceanic, Estuaries, Solitary, Schooling, CoralReefs",,10,0.8,constant,0,10,NA,3.09525,0.09997625,324.7812519,-1.360333333,9.5,32.37142857,constant,0,0.5,NA
655,Sphyrna_mokarran,sp655,"Neritic, Oceanic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
656,Sphyrna_zygaena,sp656,"Oceanic, Epipelagic",,10,0.8,constant,0,10,NA,NA,0.12,306.405,NA,NA,NA,constant,0,0.5,NA
657,Squalus_acanthias,sp657,"Intertidal, Oceanic, Estuaries",,10,0.8,constant,0,10,NA,2.9844,0.113677838,123.5878384,-4.421428571,14.6,24.18181818,constant,0,0.5,NA
658,Stemonosudis_intermedia,sp658,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
659,Stenotomus_chrysops,sp659,"Intertidal, Oceanic",,10,0.8,constant,0,10,NA,NA,0.2174325,38.2375,NA,NA,15,constant,0,0.5,NA
660,Stephanolepis_hispida,sp660,"Neritic, Oceanic, SoftBottom, SeaGrassBeds",,10,0.8,constant,0,10,NA,NA,0.39,26.43333333,-1.356666667,NA,NA,constant,0,0.5,NA
661,Sternoptyx_diaphana,sp661,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
662,Sternoptyx_pseudobscura,sp662,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
663,Stomias_affinis,sp663,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
664,Stomias_boa,sp664,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
665,Stylephorus_chordatus,sp665,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
666,Symbolophorus_veranyi,sp666,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
667,Symphurus_civitatum,sp667,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
668,Symphurus_plagiusa,sp668,"Neritic, Estuaries, Mangroves, Benthic, Demersal, SoftBottom, Mud",,10,0.8,constant,0,10,NA,NA,0.401666667,19.97333333,-0.85185,NA,5,constant,0,0.5,NA
669,Symphurus_pusillus,sp669,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
670,Synagrops_bellus,sp670,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
671,Synaphobranchus_affinis,sp671,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
672,Synaphobranchus_kaupii,sp672,"Oceanic, Benthic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
673,Synchiropus_goodenbeani,sp673,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
674,Syngnathus_fuscus,sp674,Estuaries,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
675,Synodus_foetens,sp675,"Neritic, Oceanic, Estuaries, Stream, Solitary, SoftBottom, SeaGrassBeds",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
676,Taaningichthys_bathyphilus,sp676,"Oceanic, Mesopelagic, Bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
677,Taaningichthys_minimus,sp677,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
678,Tautoga_onitis,sp678,"Neritic, Oceanic, Estuaries, HardBottom",,10,0.8,constant,0,10,NA,NA,0.124768,66.82,-1.69,NA,29.5,constant,0,0.5,NA
679,Tautogolabrus_adspersus,sp679,Oceanic,,10,0.8,constant,0,10,NA,NA,0.20275,29.85,NA,NA,6,constant,0,0.5,NA
680,Tetrapturus_georgii,sp680,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
681,Tetrapturus_pfluegeri,sp681,Oceanic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
682,Tetronarce_nobiliana,sp682,"Oceanic, SoftBottom, CoralReefs",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
683,Thalia_democratica,sp683,"Marine, Oceanic, Epipelagic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
684,Thunnus_alalunga,sp684,"Oceanic, Epipelagic, Mesopelagic",,10,0.8,constant,0,10,NA,3.008333333,0.19909,128.9712195,-1.442448,5,13,constant,0,0.5,NA
685,Thunnus_albacares,sp685,"Oceanic, Epipelagic, Estuaries",,10,0.8,constant,0,10,NA,2.897818182,0.402150943,184.6683013,-0.586726667,NA,7.5,constant,0,0.5,10.14166667
686,Thunnus_obesus,sp686,"Oceanic, Epipelagic, Mesopelagic",,10,0.8,constant,0,10,NA,2.934666667,0.232928571,206.3928571,-1.235,NA,11,constant,0,0.5,1.195
687,Thunnus_thynnus,sp687,Oceanic,,10,0.8,constant,0,10,NA,3.001,0.115001034,346.0517241,-1.019894737,4.25,25.71428571,constant,0,0.5,1.213333333
688,Trachonurus_sulcatus,sp688,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
689,Trachurus_lathami,sp689,"Neritic, Oceanic",,10,0.8,constant,0,10,NA,NA,0.235,29.95,0.06,NA,NA,constant,0,0.5,NA
690,Trichiurus_lepturus,sp690,"Neritic, Estuaries, Mangroves, SoftBottom, Sand, Mud, CoralReefs",,10,0.8,constant,0,10,NA,2.971818182,0.378924528,93.69773585,-1.020588,3.7,5.7,constant,0,0.5,NA
691,Triglops_murrayi,sp691,Oceanic,,10,0.8,constant,0,10,NA,NA,0.307,14.4225,-1.42575,NA,NA,constant,0,0.5,NA
692,Trigonolampa_miriceps,sp692,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
693,Ulvaria_subbifurcata,sp693,Oceanic,,10,0.8,constant,0,10,NA,NA,0.233533333,15.98833333,-0.45,NA,10,constant,0,0.5,NA
694,Urophycis_chuss,sp694,"Oceanic, SoftBottom, Rocky",,10,0.8,constant,0,10,NA,NA,0.19,60.2,NA,NA,NA,constant,0,0.5,NA
695,Urophycis_regia,sp695,"Oceanic, Estuaries",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
696,Urophycis_tenuis,sp696,"Oceanic, Schooling, Shoaling, SoftBottom",,10,0.8,constant,0,10,NA,3.1595,0.162,110,-0.077,NA,NA,constant,0,0.5,NA
697,Valenciennellus_tripunctulatus,sp697,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
698,Venefica_procera,sp698,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
699,Vinciguerria_attenuata,sp699,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
700,Vinciguerria_nimbaria,sp700,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,4.980256667,5.490666667,NA,0.26,0.575,constant,0,0.5,NA
701,Vinciguerria_poweriae,sp701,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
702,Xenocephalus_egregius,sp702,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
703,Xenodermichthys_copei,sp703,"Neritic, Oceanic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
704,Xenolepidichthys_dalgleishi,sp704,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
705,Xiphias_gladius,sp705,"Oceanic, Epipelagic, Mesopelagic",,10,0.8,constant,0,10,NA,3.2,0.1605,266.7875004,-2.104117647,NA,15.6,constant,0,0.5,11.3
706,Zaphotias_pedaliotus,sp706,Mesopelagic,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
707,Zenopsis_conchifer,sp707,"Oceanic, Benthic, Demersal, SoftBottom, Mud",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
708,Zoarces_americanus,sp708,"Intertidal, Oceanic",,10,0.8,constant,0,10,NA,NA,0.0915,106.5,-0.53,NA,NA,constant,0,0.5,NA
709,Zu_cristatus,sp709,"Oceanic, Mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
710,Abylopsis_tetragona,sp710,"Marine, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
711,Acanella_arbuscula,sp711,"Marine, Benthic, Sessile, HardBottom, Seamounts",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
712,Acanthogorgia_armata,sp712,"Marine, Benthic, Sessile, Seamounts",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
713,Agalma_elegans,sp713,"Marine, Epipelagic, mesopelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
714,Aglantha_digitale,sp714,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
715,Anthomastus_agassizii,sp715,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
716,Anthomastus_grandiflorus,sp716,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
717,Anthoptilum_grandiflorum,sp717,"Marine, Benthic, Sessile, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
718,Anthoptilum_murrayi,sp718,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
719,Anthothela_grandiflora,sp719,"Marine, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
720,Balticina_finmarchica,sp720,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
721,Bassia_bassensis,sp721,"Marine, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
722,Callistephanus_pallida,sp722,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
723,Calyptrophora_antilla,sp723,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
724,Calyptrophora_microdentata,sp724,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
725,Candidella_imbricata,sp725,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
726,Chrysogorgia_agassizii,sp726,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
727,Chrysogorgia_artospira,sp727,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
728,Chrysogorgia_tricaulis,sp728,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
729,Clytia_hemisphaerica,sp729,"Marine, Neritic, SubLittoral, caves, Oceanic, BrackishWater, Estuaries, Mangroves, Symphorism, Benthic, Sessile, Pelagic, HardBottom, Rubble, Macrophyte, CoralReefs, DropOffs, Lagoons, Vegetation, Leaves, Stems",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
730,Cyanea_capillata,sp730,"Marine, Neritic, LittoralZone, Intertidal, Oceanic, Epipelagic, mesopelagic, BrackishWater, Parasitism, Commensalism, Pelagic, OInverterbrates",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
731,Dasmosmilia_lymani,sp731,"Marine, Benthic, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
732,Deepstaria_enigmatica,sp732,"Marine, Oceanic, bathypelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
733,Desmophyllum_dianthus,sp733,"Marine, Neritic, SubLittoral, Benthic, Sessile, HardBottom, DeepWaterCorals, OInverterbrates",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
734,Desmophyllum_pertusum,sp734,"Marine, Oceanic, Benthic, Sessile, HardBottom, Rocky, DeepWaterCorals",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
735,Distichoptilum_gracile,sp735,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
736,Eknomisis_dalioi,sp736,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
737,Enallopsammia_rostrata,sp737,"Marine, Benthic, HardBottom, DeepWaterCorals",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
738,Flabellum_alabastrum,sp738,"Marine, Oceanic, bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
739,Galaxea_fascicularis,sp739,"Marine, Neritic, Symphorism, Benthic, Sessile, CoralReefs",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
740,Halicreas_minimum,sp740,"Marine, Oceanic, Epipelagic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
741,Hemicorallium_bathyrubrum,sp741,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
742,Hemicorallium_niobe,sp742,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
743,Hormathia_nodosa,sp743,"Marine, Neritic, SubLittoral, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
744,Iridogorgia_magnispiralis,sp744,"Marine, bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
745,Iridogorgia_splendens,sp745,"Marine, bathypelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
746,Javania_cailleti,sp746,"Marine, Benthic, HardBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
747,Keratoisis_grayi,sp747,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
748,Lateothela_grandiflora,sp748,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
749,Leiopathes_glaberrima,sp749,"Marine, Neritic, Oceanic, Benthic, Sessile, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
750,Melicertum_octocostatum,sp750,"Marine, Neritic, LittoralZone, Oceanic, Epipelagic, BrackishWater, Estuaries, Benthic, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
751,Metallogorgia_melanotrichos,sp751,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
752,Narella_alvinae,sp752,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
753,Narella_versluysi,sp753,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
754,Paragorgia_arborea,sp754,"Marine, Neritic, Oceanic, Benthic, Sessile, HardBottom, Rocky",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
755,Paragorgia_coralloides,sp755,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
756,Paragorgia_johnsoni,sp756,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
757,Paramuricea_biscaya,sp757,"Marine, Oceanic, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
758,Paramuricea_grandis,sp758,"Marine, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
759,Paramuricea_placomus,sp759,"Marine, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
760,Paranarella_watlingi,sp760,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
761,Parantipathes_hirondelle,sp761,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
762,Parantipathes_tetrasticha,sp762,"Marine, Benthic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
763,Parastenella_atlantica,sp763,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
764,Pelagia_noctiluca,sp764,"Marine, Neritic, Oceanic, Epipelagic, BrackishWater, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
765,Periphylla_periphylla,sp765,"Marine, Oceanic, Epipelagic, mesopelagic, bathypelagic, Parasitism, Symbiosis, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
766,Premocyathus_cornuformis,sp766,"Marine, Benthic, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
767,Primnoa_resedaeformis,sp767,"Marine, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
768,Pseudoanthomastus_agaricus,sp768,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
769,Ptilella_grandis,sp769,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
770,Radicipes_gracilis,sp770,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
771,Radicipes_spiralis,sp771,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
772,Sibopathes_macrospina,sp772,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
773,Solenosmilia_variabilis,sp773,"Marine, Oceanic, Symphorism, Benthic, Sessile, HardBottom, Rocky, CoralReefs, Seamounts",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
774,Stauropathes_arctica,sp774,"Marine, Oceanic, Benthic, Sessile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
775,Stylatula_elegans,sp775,"Marine, Neritic, Benthic, Sessile, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
776,Telopathes_magnus,sp776,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
777,Thouarella_grasshoffi,sp777,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
778,Thouarella_hilgendorfi,sp778,"Marine, Seamounts",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
779,Trachythela_rudis,sp779,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
780,Vaughanella_margaritata,sp780,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
781,Victorgorgia_alba,sp781,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
782,Beroe_cucumis,sp782,"Marine, Pelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
783,Pleurobrachia_pileus,sp783,"Marine, Neritic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
784,Amphipholis_squamata,sp784,"Marine, Neritic, LittoralZone, TidePools, Intertidal, SubLittoral, BrackishWater, Estuaries, Benthic, Mobile, SoftBottom, Mud, HardBottom, Rocky, Macrophyte, SeaGrassBeds, Seamounts, Corals",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
785,Arbacia_punctulata,sp785,"Marine, BrackishWater, Estuaries, Benthic, SoftBottom, Sand, HardBottom, Rubble, SeaGrassBeds",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
786,Asteroschema_clavigerum,sp786,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
787,Astropecten_duplicatus,sp787,"Marine, Benthic, SoftBottom, Sand",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
788,Benthopecten_spinosus,sp788,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
789,Brisinga_costata,sp789,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
790,Cheiraster_sepitus,sp790,"Marine, Benthic, Mobile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
791,Chondraster_grandis,sp791,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
792,Echinarachnius_parma,sp792,Marine,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
793,Freyella_elegans,sp793,"Marine, Benthic, Demersal, SoftBottom, Mud, Seamounts",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
794,Gracilechinus_affinis,sp794,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
795,Hippasteria_phrygiana,sp795,"Marine, Benthic, Demersal",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
796,Hygrosoma_petersii,sp796,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
797,Leptosynapta_tenuis,sp797,"Marine, Benthic, Mobile, Endofauna, SoftBottom, Mud, SeaGrassBeds",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
798,Mediaster_bairdi,sp798,"Marine, Benthic, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
799,Myxaster_sol,sp799,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
800,Neomorphaster_forcipatus,sp800,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
801,Ophiacantha_abyssicola,sp801,"Marine, mesopelagic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
802,Ophiacantha_bidentata,sp802,"Marine, Neritic, Oceanic, Benthic, Mobile, SoftBottom, Mud, Seamounts",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
803,Ophiocreas_oedipus,sp803,"Marine, Oceanic, Benthic, Mobile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
804,Ophiocten_centobi,sp804,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
805,Ophiomusa_lymani,sp805,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
806,Ophiopholis_aculeata,sp806,"Marine, Benthic, Demersal",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
807,Ophioplinthaca_abyssalis,sp807,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
808,Ophioplinthus_abyssorum,sp808,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
809,Ophioplinthus_tessellata,sp809,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
810,Ophiosemnotes_clavigera,sp810,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
811,Ophiura_ljungmani,sp811,"Marine, Benthic, Mobile, SoftBottom, Mud, Ooze, Organic, Seamounts",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
812,Ophiura_saurura,sp812,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
813,Paragonaster_subtilis,sp813,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
814,Phormosoma_placenta,sp814,"Marine, Benthic, Mobile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
815,Plutonaster_agassizi,sp815,"Marine, Benthic, Mobile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
816,Pontaster_tenuispinus,sp816,"Marine, Neritic, Oceanic, Benthic, Mobile",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
817,Psychropotes_depressa,sp817,"Marine, Benthic",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
818,Salenocidaris_varispina,sp818,"Marine, Benthic, Mobile, SoftBottom",,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
819,Zygothuria_lactea,sp819,NA,,10,0.8,constant,0,10,NA,NA,NA,NA,NA,NA,NA,constant,0,0.5,NA
